row.names.cor.mat.	AUC
DYRK1A	DYRK1A	0.266383228125962
LOC647859	LOC647859	0.266381188728584
CENTD2	CENTD2	0.266333455601432
TBC1D12	TBC1D12	0.266323633269465
NETO1	NETO1	0.266311257109227
RDBP	RDBP	0.266247043582092
MTR	MTR	0.266194144315409
TPST2	TPST2	0.266138896603828
TIAL1	TIAL1	0.266129674479761
LOC642855	LOC642855	0.26612950976615
LOC730004	LOC730004	0.266112754863059
FERMT2	FERMT2	0.266096153101104
MAGEA5	MAGEA5	0.2660647585493
LOC440461	LOC440461	0.266051204365764
LOC644094	LOC644094	0.266046692417133
AVPI1	AVPI1	0.265989248347392
HS.156414	HS.156414	0.265973298974597
LOC647904	LOC647904	0.265970928036654
PGRMC2	PGRMC2	0.265968034947206
FBXW4	FBXW4	0.265923300374408
GCDH	GCDH	0.265861541267412
HS.564000	HS.564000	0.265798215189504
PPID	PPID	0.265795985518874
ARG2	ARG2	0.265784924473896
MTMR9	MTMR9	0.26576596649643
OR2A7	OR2A7	0.265731127631712
LOC647935	LOC647935	0.265715091943481
OFD1	OFD1	0.265642913516919
HS.563292	HS.563292	0.265638226015662
DLK2	DLK2	0.265611382477243
KIRREL	KIRREL	0.265604931901218
LOC642110	LOC642110	0.265566809141722
FTSJ1	FTSJ1	0.265520613472726
SIX4	SIX4	0.265518827666653
ZNF713	ZNF713	0.265513530972207
AASDHPPT	AASDHPPT	0.26551029562687
LOC654249	LOC654249	0.265477156749145
SH3GL1	SH3GL1	0.265455216772673
TEX28	TEX28	0.265435669836797
LOC650831	LOC650831	0.265415726936034
WIZ	WIZ	0.265383864289429
BRMS1	BRMS1	0.265380193782386
LOC648176	LOC648176	0.265345521819314
CPXM2	CPXM2	0.265319740071396
C11ORF52	C11ORF52	0.265296837284141
FBXO5	FBXO5	0.26529548166311
PPP4R1L	PPP4R1L	0.265226572392762
LOC440041	LOC440041	0.265216460159873
HS.574007	HS.574007	0.265209605227195
KIRREL3	KIRREL3	0.265206402577786
LOC729154	LOC729154	0.265183647798344
HS.562129	HS.562129	0.265082895677472
RHBDD2	RHBDD2	0.265025836840846
CCL20	CCL20	0.264944295220243
LOC100128841	LOC100128841	0.264928563635324
LOC642449	LOC642449	0.264908364243332
SLC39A3	SLC39A3	0.264839631529903
GSTK1	GSTK1	0.264810255517874
IFT20	IFT20	0.264781831888181
TMEM62	TMEM62	0.264759946629256
OR6T1	OR6T1	0.264749977604067
HS.41423	HS.41423	0.264698969602969
ZNF175	ZNF175	0.264690323799515
SEC31A	SEC31A	0.264674780370631
NEK6	NEK6	0.26463319826635
HS.545236	HS.545236	0.264590051344218
MIR200A	MIR200A	0.264528106594908
LOC642357	LOC642357	0.264470466980605
C8ORF59	C8ORF59	0.264468487442222
FLJ90650	FLJ90650	0.264419245018979
SRP72	SRP72	0.264408427725619
CXORF42	CXORF42	0.264365672003226
LOC100133083	LOC100133083	0.264312694085826
ADAM2	ADAM2	0.264310274074911
PRPF18	PRPF18	0.264264440797187
FN3KRP	FN3KRP	0.264241801468211
LOC646257	LOC646257	0.26422771436896
CUL9	CUL9	0.264223322633569
HS.539161	HS.539161	0.264221099019846
HEPN1	HEPN1	0.264186825315927
ADAM5P	ADAM5P	0.26416362241305
HS.545048	HS.545048	0.264148829196641
RNU105C	RNU105C	0.264128180753305
GRK7	GRK7	0.264122238210111
LOC643896	LOC643896	0.264092059275971
AIFM3	AIFM3	0.264074466836602
LOC100132535	LOC100132535	0.264016717241665
ABCC10	ABCC10	0.264013873839593
SNORA36B	SNORA36B	0.263953014175044
LOC645762	LOC645762	0.263943842469653
TIPRL	TIPRL	0.263916870291906
HS.547715	HS.547715	0.263911480971579
LOC100129323	LOC100129323	0.263878945160826
LOC647634	LOC647634	0.263805069117647
LOC642624	LOC642624	0.263781916730827
CYP4V2	CYP4V2	0.263770330328397
LOC650009	LOC650009	0.263758721270512
LOC644380	LOC644380	0.263725098163883
DBH	DBH	0.263707719870827
MLF1IP	MLF1IP	0.263694175902965
HS.546008	HS.546008	0.263658531704654
GIPC1	GIPC1	0.26362723448468
LOC653636	LOC653636	0.263624057381936
HS.580568	HS.580568	0.26362326258112
LOC644286	LOC644286	0.263611567848115
COG3	COG3	0.263609826348159
LOC648064	LOC648064	0.263582282981204
IRX6	IRX6	0.263580559315718
VGLL1	VGLL1	0.263565999799223
HS.296031	HS.296031	0.263541338295247
LOC100130776	LOC100130776	0.263524855862634
LOC647656	LOC647656	0.263475509459111
HS.313056	HS.313056	0.263451486084935
SPIC	SPIC	0.263401858640984
LOC644353	LOC644353	0.263375152900464
LOC651961	LOC651961	0.263371460303834
CASKIN1	CASKIN1	0.26335224823351
SYNC1	SYNC1	0.263337642689177
TCTA	TCTA	0.263317560649815
SH3BGRL3	SH3BGRL3	0.263301293623347
LOC650024	LOC650024	0.263178612231032
CXCL14	CXCL14	0.263144058516768
MEG8	MEG8	0.263133282574549
LOC100132887	LOC100132887	0.263117739007729
LOC731236	LOC731236	0.26309905032214
MBNL1	MBNL1	0.263064665196451
CHCHD9	CHCHD9	0.26304146518555
YTHDF1	YTHDF1	0.262995354595377
BOP1	BOP1	0.262952564417221
APEX2	APEX2	0.262933019180368
HS.444475	HS.444475	0.262930401111342
HS.154336	HS.154336	0.262920656047947
PPP1R13B	PPP1R13B	0.262901476188328
SAPS1	SAPS1	0.262894468685042
C14ORF167	C14ORF167	0.262831299516657
MRC2	MRC2	0.262785596806403
OR8D4	OR8D4	0.262709462138574
HS.561747	HS.561747	0.26269496779473
FMNL3	FMNL3	0.262655291056244
HS.436863	HS.436863	0.262619346392881
NID2	NID2	0.262608061553875
NFE2L1	NFE2L1	0.262574459892612
PPP4R2	PPP4R2	0.262527229465303
NOSTRIN	NOSTRIN	0.26250503374973
SNRK	SNRK	0.262489768183348
C4ORF21	C4ORF21	0.26248111805687
PLEKHA1	PLEKHA1	0.262382571512583
SEC61G	SEC61G	0.262322169858988
ATP6V1H	ATP6V1H	0.262308433517701
LOC649540	LOC649540	0.262290741074208
LOC642293	LOC642293	0.262288102930993
HS.569692	HS.569692	0.262209925552054
MIR376B	MIR376B	0.262209185515982
DEFB124	DEFB124	0.262194626767523
RAMP2	RAMP2	0.262149998773519
KCND2	KCND2	0.262094834815497
RNASE12	RNASE12	0.262056675334989
TMEM45A	TMEM45A	0.262031354231988
CACNA2D2	CACNA2D2	0.262002211749852
LOC650860	LOC650860	0.261988321030309
LOC100129174	LOC100129174	0.261964722913049
LOC100128805	LOC100128805	0.261893740192577
LOC136143	LOC136143	0.261833823403396
LOC100131691	LOC100131691	0.261794696492114
LOC100132878	LOC100132878	0.26176605603037
VPS4B	VPS4B	0.261739808327163
LOC648639	LOC648639	0.261726549534419
RPL11	RPL11	0.261706174513838
ULBP3	ULBP3	0.261681186551913
LOC100134667	LOC100134667	0.261653251950823
LOC728326	LOC728326	0.261648726695445
LOC100131787	LOC100131787	0.261600534447564
ICAM2	ICAM2	0.261573078425252
PTPRQ	PTPRQ	0.26156110626231
HS.170534	HS.170534	0.261515741864572
GPR39	GPR39	0.261469543273818
LOC646276	LOC646276	0.261454479450806
FABP5L7	FABP5L7	0.261422179055041
PLAC4	PLAC4	0.261417837762025
GRID2	GRID2	0.261403056127727
FLJ13611	FLJ13611	0.261401079488407
LOC100133997	LOC100133997	0.261393491651845
NPY1R	NPY1R	0.261328777316527
TUBB6	TUBB6	0.261310606228413
GLYAT	GLYAT	0.261266607934526
VPS26B	VPS26B	0.261256253610985
CCDC90B	CCDC90B	0.261244293505686
C10ORF79	C10ORF79	0.261237930857097
RAD21	RAD21	0.261179224151287
ADRA1B	ADRA1B	0.261160063247622
TEX15	TEX15	0.261132910363429
HS.542230	HS.542230	0.261102528943794
KRTAP9.8	KRTAP9.8	0.261067669239733
LOC341457	LOC341457	0.261059295526645
MGC3196	MGC3196	0.260964479566661
KRAS	KRAS	0.260960868113015
LOC729338	LOC729338	0.260919983743884
PGBD1	PGBD1	0.260897413459507
C12ORF29	C12ORF29	0.260885548025259
HS.539981	HS.539981	0.260825331499369
ELMOD1	ELMOD1	0.260791018740059
LOC650924	LOC650924	0.260778918058949
TRAM1	TRAM1	0.260749945789247
C16ORF72	C16ORF72	0.260728245188265
LOC100134178	LOC100134178	0.260715541168616
C3ORF25	C3ORF25	0.260677538860038
TSC2	TSC2	0.260673003988196
MIR525	MIR525	0.260657693603365
LOC647150	LOC647150	0.260623371180407
LOC653057	LOC653057	0.260612298598388
LOC645391	LOC645391	0.26059247554581
KIAA1012	KIAA1012	0.260573153621045
TMCO5A	TMCO5A	0.26056958051267
TFG	TFG	0.26056089799512
LDB2	LDB2	0.260552302734271
RNF5	RNF5	0.260537700768367
LOC729209	LOC729209	0.260522257441068
DYNLRB2	DYNLRB2	0.260498107658291
FRG1	FRG1	0.260497371726052
HSPD1	HSPD1	0.260467677514531
CCND1	CCND1	0.260449655458134
LOC653184	LOC653184	0.26042487342861
CNN2	CNN2	0.260414119258228
ARMC1	ARMC1	0.260394836611264
HS.541757	HS.541757	0.260339364760814
NDUFA13	NDUFA13	0.260294342799482
SPZ1	SPZ1	0.260265651086418
SNORA65	SNORA65	0.260210276182042
HS.19193	HS.19193	0.260209806969809
PM20D2	PM20D2	0.260197150630445
HS.577207	HS.577207	0.260197062907328
HS.565411	HS.565411	0.260169508583876
SEMA4C	SEMA4C	0.260164006460312
LOC100129103	LOC100129103	0.260145234304907
FBXL3	FBXL3	0.260130506241944
HS.108226	HS.108226	0.260014867083364
HS.22381	HS.22381	0.260014072890098
TTLL7	TTLL7	0.260007694364962
CXORF18	CXORF18	0.259992345947315
HUS1B	HUS1B	0.259957568000093
ATP1B3	ATP1B3	0.259946483717176
KIAA1772	KIAA1772	0.259933174977652
XRN1	XRN1	0.259927591290591
LOC646762	LOC646762	0.259924020809205
FAM127B	FAM127B	0.259876983519613
L3MBTL	L3MBTL	0.259873173247184
C20ORF194	C20ORF194	0.259782872621523
LOC100132238	LOC100132238	0.25976229483676
LOC100128498	LOC100128498	0.259727818450998
LOC651091	LOC651091	0.259715504990962
LOC652585	LOC652585	0.259713415874101
LOC729076	LOC729076	0.259629200116116
MIIP	MIIP	0.259626832111205
LOC100128025	LOC100128025	0.259615079338997
ALKBH6	ALKBH6	0.259614526224827
PLCD1	PLCD1	0.259599507011563
HS.539177	HS.539177	0.259591998641475
PPDPF	PPDPF	0.259544880457029
HS.344169	HS.344169	0.259537915902622
LOC650776	LOC650776	0.259509389743003
TMEM163	TMEM163	0.259442420088242
LOC729272	LOC729272	0.259436024455513
TBX21	TBX21	0.259422692313418
DGKZ	DGKZ	0.259418467124329
LOC653544	LOC653544	0.259411350751865
TMEM80	TMEM80	0.259215501694434
LOC100132948	LOC100132948	0.259201475251175
HS.92308	HS.92308	0.259185231865337
CHCHD4	CHCHD4	0.259117128805266
LOC652495	LOC652495	0.259106945458461
MRPL44	MRPL44	0.259105942706207
HS.13997	HS.13997	0.259064651367338
RBM35A	RBM35A	0.259027570617221
LOC730686	LOC730686	0.259027318747036
COMTD1	COMTD1	0.259009902387806
FLJ10661	FLJ10661	0.259004608638463
LOC647279	LOC647279	0.258982153356861
LOC388152	LOC388152	0.258969277369383
LOC647949	LOC647949	0.258966904047202
ZNF469	ZNF469	0.258955678678294
LOC650280	LOC650280	0.258937137092746
LRRIQ4	LRRIQ4	0.258909560757769
CCDC111	CCDC111	0.258900110605884
LOC390031	LOC390031	0.258897213654978
C21ORF93	C21ORF93	0.258896373675787
SEC22B	SEC22B	0.258893293106932
ZBTB11	ZBTB11	0.258865856421664
C10ORF28	C10ORF28	0.258828459757151
CHM	CHM	0.258814667210329
HS.209244	HS.209244	0.258797149425446
PSMA2	PSMA2	0.25863944951759
LOC283392	LOC283392	0.258541656335498
THAP10	THAP10	0.258531705655254
LOC100133866	LOC100133866	0.258466317838714
LOC654433	LOC654433	0.258435819729486
TBCCD1	TBCCD1	0.258391256410812
TCERG1L	TCERG1L	0.258380619361796
MIR1225	MIR1225	0.258332830604715
LOC343927	LOC343927	0.25824897166854
LOC441734	LOC441734	0.258240209232101
SFRP2	SFRP2	0.258239229601783
LOC644908	LOC644908	0.25820399827624
RASA3	RASA3	0.258202824925438
LOC644811	LOC644811	0.258190041363932
LOC728782	LOC728782	0.258189690151451
LOC400955	LOC400955	0.258179156513593
DHX29	DHX29	0.258166172719405
AFAP1L1	AFAP1L1	0.258128790144667
LOC651974	LOC651974	0.258042061869402
RBM24	RBM24	0.258036250352614
TXNDC6	TXNDC6	0.257997527214923
MIR449C	MIR449C	0.257931977494358
HS.530910	HS.530910	0.257925573346703
RAN	RAN	0.25791985506869
LOC283028	LOC283028	0.25788330685428
SMARCA2	SMARCA2	0.257854569911371
LOC100131696	LOC100131696	0.257686660759094
CARD16	CARD16	0.257653911252006
C6ORF134	C6ORF134	0.257628285938707
PLEKHG4B	PLEKHG4B	0.25762378076671
GUSBL2	GUSBL2	0.257620419595739
ZNF618	ZNF618	0.257618055326822
LOC646145	LOC646145	0.25760408513874
SLC30A3	SLC30A3	0.257532205824216
ZNF804A	ZNF804A	0.257509487596623
LOC644403	LOC644403	0.257418980751774
LOC653566	LOC653566	0.257410792365849
MIR571	MIR571	0.257407533769366
X13.Sep	X13.Sep	0.257345923612796
LOC100132329	LOC100132329	0.257345291307901
HPN	HPN	0.257278001974591
TMEM209	TMEM209	0.257270582795124
TRPC6	TRPC6	0.257248936379843
APOM	APOM	0.257183550140523
COG4	COG4	0.257173714818074
GRM5	GRM5	0.257108083098291
SAA2	SAA2	0.257106400353496
LOC402509	LOC402509	0.257102220802865
SH3BGRL	SH3BGRL	0.257073858743816
MIR585	MIR585	0.257050154610686
HIBADH	HIBADH	0.257014800289781
LOC642622	LOC642622	0.256952998055306
GRID1	GRID1	0.256938735186636
LRRN4CL	LRRN4CL	0.256935405147497
PES1	PES1	0.256890403724831
LOC100130960	LOC100130960	0.25687760588823
SLC13A2	SLC13A2	0.256835177895289
KIAA2018	KIAA2018	0.256816879794898
EIF3J	EIF3J	0.256810551476695
NR0B1	NR0B1	0.256803913724431
CDH5	CDH5	0.256699351422412
LOC727978	LOC727978	0.256676627142544
IPF1	IPF1	0.256628870456423
LOC646766	LOC646766	0.256625185856109
DKFZP434I0714	DKFZP434I0714	0.25658686401514
LOC649909	LOC649909	0.256561145042777
ZNF81	ZNF81	0.256551361462171
PNPLA8	PNPLA8	0.256533453822237
DIMT1L	DIMT1L	0.256529819291903
LOC645662	LOC645662	0.256504505956397
HS.552561	HS.552561	0.256482145831825
C2ORF43	C2ORF43	0.256465093931916
VN1R4	VN1R4	0.256462580134478
RPL31	RPL31	0.256459892011004
RBMY3AP	RBMY3AP	0.256379435235548
CCDC140	CCDC140	0.256355334418358
CGI.96	CGI.96	0.256348376808867
PRKCA	PRKCA	0.256306595988124
HSFY1	HSFY1	0.256297181991992
FLJ43681	FLJ43681	0.256297150479138
SKA2	SKA2	0.256263637995954
CHST5	CHST5	0.256206848159412
LCE2A	LCE2A	0.256205337195307
LOC642185	LOC642185	0.256204121522165
LOC729362	LOC729362	0.25620091202713
HIF3A	HIF3A	0.256198095561096
EIF3H	EIF3H	0.256123498597777
TPX2	TPX2	0.256104503202696
LRRC8C	LRRC8C	0.25608503293469
CDK5RAP2	CDK5RAP2	0.256048194082685
HS.25131	HS.25131	0.256045497475946
NRN1	NRN1	0.256043034380344
SNORD105	SNORD105	0.256031304513591
FAM125B	FAM125B	0.255979434355634
LOC158572	LOC158572	0.25597822949597
IFT80	IFT80	0.255973027453481
LOC729392	LOC729392	0.255942797807744
FBXO4	FBXO4	0.255923736064489
HES1	HES1	0.255923590185422
HS.583853	HS.583853	0.255890838068766
LOC400836	LOC400836	0.255888113162535
EBF2	EBF2	0.255887764526892
NAV2	NAV2	0.255849435749854
LOC731658	LOC731658	0.255845795116837
LOC402679	LOC402679	0.255832732415939
BTBD7	BTBD7	0.255825841656264
PRCD	PRCD	0.255821436509579
ANKHD1.EIF4EBP3	ANKHD1.EIF4EBP3	0.255781671658824
RNF167	RNF167	0.255721834799073
LOC100134688	LOC100134688	0.255706117029977
KRTAP23.1	KRTAP23.1	0.255646024868257
LOC642341	LOC642341	0.255595598413488
CCDC99	CCDC99	0.255569466239228
LOC647566	LOC647566	0.255551067925083
LOC345643	LOC345643	0.255508960562695
CRLF2	CRLF2	0.255502839376785
EPHA7	EPHA7	0.255440263165113
CFL2	CFL2	0.255313824803302
HS.535044	HS.535044	0.255303697537547
HADHA	HADHA	0.255266926668287
MGC5457	MGC5457	0.255253817681408
KIAA1333	KIAA1333	0.255199458142542
FLJ40292	FLJ40292	0.255196216350357
LUZP4	LUZP4	0.255186083498732
HS.583362	HS.583362	0.255171298905648
MIR215	MIR215	0.255090583223356
LOC391004	LOC391004	0.255089676987021
LOC441554	LOC441554	0.255084243177607
LOC388923	LOC388923	0.255082772741782
LOC643981	LOC643981	0.255026003168675
WDR6	WDR6	0.255001588873059
MIR1302.7	MIR1302.7	0.254985213895634
C9ORF23	C9ORF23	0.254878572917287
NUPL2	NUPL2	0.254877083758164
FLJ20712	FLJ20712	0.254811061965543
FAM186B	FAM186B	0.254783508178398
LOC648040	LOC648040	0.254737322283079
SCXB	SCXB	0.25462519657935
IMAA	IMAA	0.254596545207641
LOC730432	LOC730432	0.254536606195143
APOC2	APOC2	0.254513608403495
ULBP2	ULBP2	0.254446264050327
LOC643582	LOC643582	0.254427476724494
KCNA4	KCNA4	0.254394835596253
NDUFA5	NDUFA5	0.254387163053883
ERLIN1	ERLIN1	0.254384092615472
ZC3H18	ZC3H18	0.254361840817548
KU.MEL.3	KU.MEL.3	0.254360119764238
BTLA	BTLA	0.254316723852506
HS.560987	HS.560987	0.254314023552771
MRPS17	MRPS17	0.254264741567858
ALG10B	ALG10B	0.254239852016511
LARGE	LARGE	0.254141774196577
PPP1R15B	PPP1R15B	0.254111584411861
LOC441246	LOC441246	0.254101514811531
SMARCAD1	SMARCAD1	0.254068033231019
ZNF589	ZNF589	0.254006179865184
LAIR2	LAIR2	0.253963002493246
ZNF259	ZNF259	0.253932725080415
LOC642820	LOC642820	0.253925443476982
DARS2	DARS2	0.253906919935576
ZNF75D	ZNF75D	0.253842761078357
HS.396327	HS.396327	0.253831634932606
LOC652757	LOC652757	0.253818201371082
LOC654192	LOC654192	0.253754611502161
TMC6	TMC6	0.253746605072683
ZRSR2	ZRSR2	0.253728935145106
PTS	PTS	0.253643203284172
LOC643089	LOC643089	0.253637399615287
SMR3A	SMR3A	0.253636005671759
LOC391747	LOC391747	0.25362365848997
HS.576374	HS.576374	0.253605197879789
LOC643220	LOC643220	0.253560259606849
LOC729255	LOC729255	0.253542250082347
LOC730978	LOC730978	0.25349590192525
LOC647334	LOC647334	0.253438492580191
X10.Mar	X10.Mar	0.253357432626923
LOC150051	LOC150051	0.253269797601617
SMTNL2	SMTNL2	0.253265205954633
LSR	LSR	0.253171224777841
PYCR2	PYCR2	0.253144493537226
LOC100134528	LOC100134528	0.253125944602522
HS.554537	HS.554537	0.253069844354406
RASGRP3	RASGRP3	0.253063759821002
HS.571435	HS.571435	0.253027648499051
DUSP15	DUSP15	0.253012465185047
FCF1	FCF1	0.252973910878524
PIGT	PIGT	0.252944844838979
FAM50B	FAM50B	0.252942061584051
LOC647359	LOC647359	0.252910837005819
HS.581231	HS.581231	0.252817409558363
PDSS1	PDSS1	0.252773793747543
PRB1	PRB1	0.252753981129485
TROVE2	TROVE2	0.252739293352517
HS.549963	HS.549963	0.252714756371475
LOC729179	LOC729179	0.252714625409341
ABHD13	ABHD13	0.25270862118322
LOC643376	LOC643376	0.252702321102666
LOC652839	LOC652839	0.252678827577132
HIGD1A	HIGD1A	0.252662834527577
CRIPT	CRIPT	0.252659855723539
RTBDN	RTBDN	0.252658151240069
AVEN	AVEN	0.252651882132158
PXK	PXK	0.252627420800017
C20ORF27	C20ORF27	0.252619422770056
HS.584291	HS.584291	0.252440420416393
LOC643100	LOC643100	0.252439573687929
RPS13	RPS13	0.252275711519004
GAGE12I	GAGE12I	0.252248035953523
LOC642405	LOC642405	0.25218744997105
PSMD5	PSMD5	0.252134581733038
HS.258083	HS.258083	0.252116944147204
HSFX1	HSFX1	0.252100262113846
LOC646372	LOC646372	0.252090223201034
LOC441550	LOC441550	0.25207771785115
RNF20	RNF20	0.25205115961064
PVRL1	PVRL1	0.252042942334152
PRPF38A	PRPF38A	0.252019524427234
APBA2	APBA2	0.251998655571754
HS.567469	HS.567469	0.251983372953882
NUDT16L1	NUDT16L1	0.251931518086437
LOC649923	LOC649923	0.251897556819117
GMFB	GMFB	0.251858230592195
ZNF800	ZNF800	0.251825741992597
HS.566010	HS.566010	0.251729349637912
LOC402279	LOC402279	0.251711787157972
LOC647558	LOC647558	0.251711113612392
LOC643660	LOC643660	0.251694012108957
PCDHGC4	PCDHGC4	0.251689127856169
METT11D1	METT11D1	0.251665258520826
RPL27A	RPL27A	0.251662106213508
KIAA1967	KIAA1967	0.251648084494448
ATOX1	ATOX1	0.251646506113813
TFEC	TFEC	0.251642446307396
LOC100133502	LOC100133502	0.251607293137162
PIGO	PIGO	0.251584991377274
GPR132	GPR132	0.251573855097066
AKR7A2	AKR7A2	0.251558515402765
OR5A1	OR5A1	0.251520438193037
C9ORF119	C9ORF119	0.251499490823828
ALDH1L1	ALDH1L1	0.251461924402137
LOC399959	LOC399959	0.251424881963236
ARHGAP25	ARHGAP25	0.251422168562686
LOC390594	LOC390594	0.251410500752554
HS.563847	HS.563847	0.251401776594722
MAF	MAF	0.251358088246909
SNORD114.4	SNORD114.4	0.251341121261434
NXPH4	NXPH4	0.25120447638517
RPS28	RPS28	0.251193912315591
HUWE1	HUWE1	0.251131002905569
LOC645078	LOC645078	0.251113691865284
MT1JP	MT1JP	0.251107092408141
OR52N5	OR52N5	0.251078615834533
LOC400298	LOC400298	0.251065182884933
LOC730275	LOC730275	0.251064536070188
LOC100130932	LOC100130932	0.251059708044082
AOC3	AOC3	0.251058566132641
PDE2A	PDE2A	0.251015065427387
C12ORF28	C12ORF28	0.250944688606289
DLX2	DLX2	0.250942494734271
ANKLE2	ANKLE2	0.250907807206693
SOX14	SOX14	0.250905094032114
SAMSN1	SAMSN1	0.250843841985488
UBP1	UBP1	0.250828447210075
LOC649443	LOC649443	0.250814103102352
PHF11	PHF11	0.250804669179933
HS.145394	HS.145394	0.250796106905424
LOC653683	LOC653683	0.250793305483459
LOC401052	LOC401052	0.250703255967302
RNASEH2B	RNASEH2B	0.250688891746166
LOC653262	LOC653262	0.250620216779183
NALCN	NALCN	0.250587042298966
LOC644634	LOC644634	0.250563798026511
LOC100132992	LOC100132992	0.250557339914103
SLC39A2	SLC39A2	0.250546215970683
RABIF	RABIF	0.250535364855898
RBM44	RBM44	0.250528286026268
LOC100133572	LOC100133572	0.250526306725353
REM1	REM1	0.250459637556168
BICD1	BICD1	0.250449875028211
RPRD1B	RPRD1B	0.250438875252006
LOC652849	LOC652849	0.250377926237827
GSTM5	GSTM5	0.250370828628136
DVL2	DVL2	0.250366286016226
HS.542149	HS.542149	0.25034606415504
ORMDL3	ORMDL3	0.250344511088436
LOC727941	LOC727941	0.250302331113789
ZNF813	ZNF813	0.250281064285271
LOC645268	LOC645268	0.250275679269431
BPY2B	BPY2B	0.25018461787589
LOC100133599	LOC100133599	0.25013059678425
LOC649749	LOC649749	0.250121355217527
LOC648600	LOC648600	0.250083819967739
DIS3L2	DIS3L2	0.250077018948585
KIF1A	KIF1A	0.25006568152826
LOC441178	LOC441178	0.250060996860002
NPVF	NPVF	0.250052580571218
FLJ46020	FLJ46020	0.250038758550001
SULF1	SULF1	0.250034097959593
MANEA	MANEA	0.25002167393338
HS.544736	HS.544736	0.250006092644184
GPD1L	GPD1L	0.250001821344856
AMBN	AMBN	0.249989181295216
C10ORF119	C10ORF119	0.249957888302937
KCNRG	KCNRG	0.249957165285528
LOC100131426	LOC100131426	0.249953758146189
SGK3	SGK3	0.249950345042326
C11ORF85	C11ORF85	0.249948892456556
HS.541279	HS.541279	0.249917196539496
LOC285095	LOC285095	0.249887810842146
HS.444587	HS.444587	0.249824534810633
HS.562638	HS.562638	0.249823279877127
LOC647407	LOC647407	0.249759902522268
DAG1	DAG1	0.249700133816021
PIP5KL1	PIP5KL1	0.249691398400266
LOC654172	LOC654172	0.249607029875044
KRTAP10.9	KRTAP10.9	0.249581810060399
STBD1	STBD1	0.249561521257848
C9ORF163	C9ORF163	0.249532069646707
LOC643884	LOC643884	0.249497678405276
TM4SF19	TM4SF19	0.249495816306087
LOC391692	LOC391692	0.249467499378694
HS.550118	HS.550118	0.249459946568608
SLC10A2	SLC10A2	0.249413725998769
LRRC14B	LRRC14B	0.249384461043566
ZNF79	ZNF79	0.249378189270851
LOC25845	LOC25845	0.249346826429938
PTPN20B	PTPN20B	0.249332684878244
VGLL2	VGLL2	0.249308321180425
SNORA14B	SNORA14B	0.249306934396496
SLC22A9	SLC22A9	0.249298208857632
LOC390372	LOC390372	0.24924869987685
FLJ32569	FLJ32569	0.249219401844669
FBXW2	FBXW2	0.249175789064908
LOC651361	LOC651361	0.249144375680973
LOC401463	LOC401463	0.249116624242598
FAM178B	FAM178B	0.249108083218479
HS.209381	HS.209381	0.249094736965038
C11ORF53	C11ORF53	0.249094139498241
